Method,Model,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,DTW,L1,L2,CF_Conf,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
TSEVO,LSTMFCN,69,1,0,135.2152,0.7604,0.5,0.9698,6.1592,1.6196,0.5001,1.0,0.9977,0.0,0.0043,1.0,0.5001,1.0,0.9999,1.0,0.9987,0.0,0.0025,0.0,0.1752,1.0,0.9995,1.0,0.999,0.0,0.0016,0.0,0.2863,1.0,0.9972,1.0,1.0,0.0,0.0015,0.0,0.0001,1.0,0.9139,1.0,1.0,0.0,0.0017,0.0,0.0,0.0,0.2052,1.0,1.0,0.0,0.0011,0.0,0.0,0.0,0.0087,1.0,1.0,0.0,0.0007,0.0,0.0,0.0,0.0008,1.0,1.0,0.0,0.0008,0.0,0.0,0.0,0.0002,1.0,1.0,0.0,0.0012,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0032,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0106,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,96,1,0,136.1944,0.8125,0.6,1.0508,7.6235,2.3902,0.5001,1.0,0.9883,0.0,0.0022,1.0,0.5001,1.0,0.9997,1.0,0.9811,0.0,0.0005,1.0,0.5163,1.0,0.9983,1.0,0.994,0.0,0.0002,0.0,0.0278,1.0,0.9839,1.0,1.0,0.0,0.0002,0.0,0.0002,1.0,0.7329,1.0,1.0,0.0,0.0001,0.0,0.0001,0.0,0.0768,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,78,1,0,140.0873,0.6771,0.7,5.6863,23.9691,7.3242,0.5001,1.0,0.9994,0.0,0.0068,1.0,0.5001,1.0,0.9986,1.0,0.9997,0.0,0.0035,0.0,0.3617,1.0,0.9981,1.0,1.0,0.0,0.0029,0.0,0.0887,1.0,0.9958,1.0,1.0,0.0,0.0027,0.0,0.007,1.0,0.9746,1.0,1.0,0.0,0.0033,0.0,0.0001,1.0,0.8305,1.0,1.0,0.0,0.0078,0.0,0.0,0.0,0.3945,1.0,1.0,0.0,0.0157,0.0,0.0,0.0,0.0915,1.0,1.0,0.0,0.0223,0.0,0.0,0.0,0.0154,1.0,1.0,0.0,0.0356,0.0,0.0,0.0,0.0044,1.0,1.0,0.0,0.0921,0.0,0.0,0.0,0.0019,1.0,1.0,0.0,0.35,0.0,0.0,0.0,0.0011
TSEVO,LSTMFCN,72,1,0,135.811,0.8854,0.8,0.4205,4.5016,1.3722,0.5003,1.0,0.9532,0.0,0.0107,1.0,0.5003,1.0,0.9972,1.0,0.9704,0.0,0.0014,0.0,0.0539,1.0,0.9727,1.0,0.9992,0.0,0.0002,1.0,0.6508,1.0,0.7253,1.0,0.9995,0.0,0.0,0.0,0.0264,0.0,0.0886,1.0,1.0,0.0,0.0,0.0,0.0004,0.0,0.0049,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,5,1,0,139.4371,0.3125,0.3,1.9521,46.3899,7.4141,0.5002,1.0,0.9967,0.0,0.0033,1.0,0.5002,1.0,1.0,1.0,0.9976,0.0,0.0019,0.0,0.2658,1.0,0.9999,1.0,0.9997,0.0,0.0014,1.0,0.7251,1.0,0.9998,1.0,0.9999,0.0,0.0011,0.0,0.0086,1.0,0.999,1.0,1.0,0.0,0.001,0.0,0.0007,1.0,0.971,1.0,1.0,0.0,0.0008,0.0,0.0,0.0,0.4577,1.0,1.0,0.0,0.0004,0.0,0.0,0.0,0.077,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.0224,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.0065,1.0,1.0,0.0,0.0003,0.0,0.0,0.0,0.0018,1.0,1.0,0.0,0.001,0.0,0.0,0.0,0.0005
TSEVO,LSTMFCN,40,1,0,135.7394,0.8438,0.6,1.9036,12.1156,4.5003,0.5,1.0,0.9996,0.0,0.0192,1.0,0.5,1.0,0.997,1.0,0.9996,0.0,0.009,1.0,0.6128,1.0,0.9944,1.0,0.9998,0.0,0.0071,0.0,0.12,1.0,0.9677,1.0,1.0,0.0,0.0068,0.0,0.0013,1.0,0.7891,1.0,1.0,0.0,0.0133,0.0,0.0,0.0,0.3828,1.0,1.0,0.0,0.0435,0.0,0.0001,0.0,0.1206,1.0,1.0,0.0,0.1262,0.0,0.0,0.0,0.0438,1.0,1.0,0.0,0.2445,0.0,0.0,0.0,0.0121,1.0,1.0,0.0,0.4524,0.0,0.0,0.0,0.0034,1.0,1.0,1.0,0.7675,0.0,0.0,0.0,0.0012,1.0,1.0,1.0,0.9457,0.0,0.0,0.0,0.0004
TSEVO,LSTMFCN,11,1,0,136.5982,0.7812,0.6,0.8881,7.7941,2.2379,0.5001,1.0,0.9605,0.0,0.0009,1.0,0.5001,1.0,0.9998,1.0,0.9848,0.0,0.0004,1.0,0.6893,1.0,0.9984,1.0,0.9911,0.0,0.0004,0.0,0.0312,1.0,0.9855,1.0,0.9999,0.0,0.0004,0.0,0.0002,1.0,0.638,1.0,1.0,0.0,0.0007,0.0,0.0,0.0,0.0388,1.0,1.0,0.0,0.0013,0.0,0.0,0.0,0.0031,1.0,1.0,0.0,0.0028,0.0,0.0,0.0,0.0004,1.0,1.0,0.0,0.0067,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0183,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0374,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0916,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,29,1,0,137.0913,0.6042,0.5,1.5107,16.6452,3.287,0.5001,1.0,0.9992,0.0,0.0058,1.0,0.5001,1.0,0.9999,1.0,0.9992,0.0,0.0036,0.0,0.4995,1.0,0.9993,1.0,0.9999,0.0,0.0029,0.0,0.0179,1.0,0.9925,1.0,1.0,0.0,0.0023,0.0,0.0001,1.0,0.7896,1.0,1.0,0.0,0.0024,0.0,0.0,0.0,0.0604,1.0,1.0,0.0,0.0018,0.0,0.0,0.0,0.0016,1.0,1.0,0.0,0.0009,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0004,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,83,1,0,133.0749,0.8125,0.5,2.3245,12.7101,3.8897,0.5,1.0,0.9998,0.0,0.0095,1.0,0.5,1.0,0.9959,1.0,0.9997,0.0,0.0037,0.0,0.4004,1.0,0.9899,1.0,0.9999,0.0,0.002,0.0,0.0705,1.0,0.9284,1.0,1.0,0.0,0.0016,0.0,0.0007,0.0,0.4782,1.0,1.0,0.0,0.0014,0.0,0.0,0.0,0.0944,1.0,1.0,0.0,0.0011,0.0,0.0,0.0,0.0302,1.0,1.0,0.0,0.0009,0.0,0.0,0.0,0.0116,1.0,1.0,0.0,0.0008,0.0,0.0,0.0,0.0043,1.0,1.0,0.0,0.0013,0.0,0.0,0.0,0.0012,1.0,1.0,0.0,0.0037,0.0,0.0,0.0,0.0003,1.0,1.0,0.0,0.0089,0.0,0.0,0.0,0.0001
TSEVO,LSTMFCN,82,1,0,135.2684,0.8958,0.7,2.196,8.8905,3.7781,0.5,1.0,0.8034,0.0,0.0014,1.0,0.5,1.0,0.9978,1.0,0.8976,0.0,0.0004,0.0,0.2989,1.0,0.9877,1.0,0.9803,0.0,0.0001,0.0,0.1534,1.0,0.5685,1.0,0.9999,0.0,0.0001,0.0,0.0011,0.0,0.0061,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.0002,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0006,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,43,1,0,136.1889,0.6354,0.4,1.9594,20.0639,5.128,0.5,1.0,0.999,0.0,0.02,1.0,0.5,1.0,0.9985,1.0,0.9985,0.0,0.0027,0.0,0.3729,1.0,0.9341,1.0,0.9999,0.0,0.0014,0.0,0.0071,0.0,0.0684,1.0,1.0,0.0,0.001,0.0,0.005,0.0,0.0006,1.0,1.0,0.0,0.0006,0.0,0.0001,0.0,0.0,1.0,1.0,0.0,0.0003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0006,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.002,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,28,0,1,147.0506,0.8333,0.5,2.1338,5.7941,2.4963,0.5001,1.0,0.9936,1.0,0.9998,1.0,0.5001,0.0,0.0032,1.0,0.9919,1.0,0.9997,0.0,0.4491,0.0,0.0018,1.0,0.9702,1.0,0.9996,1.0,0.7622,0.0,0.0014,0.0,0.0826,1.0,0.9994,1.0,1.0,0.0,0.0012,0.0,0.0943,1.0,0.9992,1.0,1.0,0.0,0.0003,0.0,0.0001,1.0,0.9987,1.0,1.0,0.0,0.0002,0.0,0.0,1.0,0.9981,1.0,1.0,0.0,0.0003,0.0,0.0,1.0,0.996,1.0,1.0,0.0,0.0003,0.0,0.0,1.0,0.99,1.0,1.0,0.0,0.0004,0.0,0.0,1.0,0.9604,1.0,1.0,0.0,0.0011,0.0,0.0,1.0,0.8273,1.0,1.0,0.0,0.0042
TSEVO,LSTMFCN,22,1,0,133.0046,0.25,0.2,1.4131,44.0627,7.425,0.5001,1.0,0.9669,0.0,0.0032,1.0,0.5001,1.0,0.9999,1.0,0.983,0.0,0.0017,1.0,0.5827,1.0,0.9999,1.0,0.9922,0.0,0.0017,0.0,0.205,1.0,0.9997,1.0,1.0,0.0,0.0042,0.0,0.388,1.0,0.9996,1.0,1.0,0.0,0.0217,0.0,0.0,1.0,0.9992,1.0,1.0,0.0,0.1358,0.0,0.0,1.0,0.9973,1.0,1.0,0.0,0.4177,0.0,0.0,1.0,0.9908,1.0,1.0,1.0,0.7428,0.0,0.0,1.0,0.9546,1.0,1.0,1.0,0.88,0.0,0.0,1.0,0.8214,1.0,1.0,1.0,0.9431,0.0,0.0,1.0,0.5396,1.0,1.0,1.0,0.9853,0.0,0.0,0.0,0.2563
TSEVO,LSTMFCN,23,1,0,133.475,0.6042,0.3,3.309,18.694,4.2963,0.5,1.0,0.9997,0.0,0.012,1.0,0.5,1.0,0.9975,1.0,0.9999,0.0,0.0055,1.0,0.5938,1.0,0.9855,1.0,1.0,0.0,0.0033,0.0,0.0087,1.0,0.5878,1.0,1.0,0.0,0.0029,0.0,0.0007,0.0,0.0356,1.0,1.0,0.0,0.0048,0.0,0.0003,0.0,0.0021,1.0,1.0,0.0,0.0239,0.0,0.0,0.0,0.0002,1.0,1.0,0.0,0.0789,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1837,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.347,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5524,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.869,0.0,0.0,0.0,0.0
